기준일,시군구명,구분,품목,규격 및 단위,물가동향,데이터기준일자
2023-03-04,영통구,수산물(4),고등어,"자반고등어 30cm,1마리",3416,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),설렁탕,1인분(보통),8613,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7400,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),비빕밥,1인분(보통),7650,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),갈비탕,1인분(보통),12450,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14667,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),김치찌개,1인분(보통),7450,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),된장찌개,1인분(보통),7450,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",13375,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",14090,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",47743,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,13640,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6350,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),7950,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",20290,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",12290,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8230,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",3525,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",15360,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3380,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4356,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",17080,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,8050,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3750,2023-03-28
2023-03-14,장안구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2930,2023-03-28
2023-03-14,장안구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7240,2023-03-28
2023-03-14,장안구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4300,2023-03-28
2023-03-14,장안구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8375,2023-03-28
2023-03-14,장안구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",11100,2023-03-28
2023-03-14,장안구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",14700,2023-03-28
2023-03-14,장안구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",41000,2023-03-28
2023-03-14,장안구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),11167,2023-03-28
2023-03-14,장안구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,,2023-03-28
2023-03-14,장안구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",38833,2023-03-28
2023-03-14,장안구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-03-28
2023-03-14,장안구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",14000,2023-03-28
2023-03-14,장안구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",9667,2023-03-28
2023-03-14,장안구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",4375,2023-03-28
2023-03-14,장안구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",221400,2023-03-28
2023-03-14,장안구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",28700,2023-03-28
2023-03-14,장안구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",9340,2023-03-28
2023-03-14,장안구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",12000,2023-03-28
2023-03-14,장안구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1130,2023-03-28
2023-03-14,장안구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",7456,2023-03-28
2023-03-14,장안구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",20778,2023-03-28
2023-03-14,장안구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",863,2023-03-28
2023-03-14,장안구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",141861,2023-03-28
2023-03-14,장안구,생필품 요금(농산물 8),사과,"상품, 1개",1767,2023-03-28
2023-03-14,장안구,생필품 요금(농산물 8),배,"상품, 1개",2602,2023-03-28
2023-03-14,장안구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",3775,2023-03-28
2023-03-14,장안구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1947,2023-03-28
2023-03-14,장안구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",4852,2023-03-28
2023-03-14,장안구,생필품 요금(농산물 8),상추,"적상추 ,100g",1577,2023-03-28
2023-03-14,장안구,생필품 요금(농산물 8),오이,"다다기오이,1개",1303,2023-03-28
2023-03-14,장안구,생필품 요금(농산물 8),호박,"애호박(중), 1개",2360,2023-03-28
2023-03-14,장안구,축산물(4),쇠고기,"한우불고기(1등급), 600g",26028,2023-03-28
2023-03-14,장안구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",15284,2023-03-28
2023-03-14,장안구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8488,2023-03-28
2023-03-14,장안구,축산물(4),달걀,"10개입, 1판 10개",4057,2023-03-28
2023-03-14,장안구,수산물(4),갈치,"생물(60cm), 1마리",10133,2023-03-28
2023-03-14,장안구,수산물(4),동태,"냉동, 1kg, 1마리",3491,2023-03-28
2023-03-14,장안구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4526,2023-03-28
2023-03-14,장안구,수산물(4),고등어,"자반고등어 30cm,1마리",4289,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),설렁탕,1인분(보통),9556,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7000,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),비빕밥,1인분(보통),7500,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),갈비탕,1인분(보통),13700,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14900,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),김치찌개,1인분(보통),7950,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),된장찌개,1인분(보통),7750,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",13889,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",14910,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",34534,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,13972,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),5800,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),7700,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",23250,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",16778,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8880,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4050,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",15310,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3090,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4120,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",16590,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,8000,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3750,2023-03-28
2023-03-14,권선구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2850,2023-03-28
2023-03-14,권선구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7270,2023-03-28
2023-03-14,권선구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4300,2023-03-28
2023-03-14,권선구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8333,2023-03-28
2023-03-14,권선구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",11000,2023-03-28
2023-03-14,권선구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",14900,2023-03-28
2023-03-14,권선구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",42400,2023-03-28
2023-03-14,권선구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10833,2023-03-28
2023-03-14,권선구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,70000,2023-03-28
2023-03-14,권선구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",43333,2023-03-28
2023-03-14,권선구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-03-28
2023-03-14,권선구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",14667,2023-03-28
2023-03-14,권선구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",5333,2023-03-28
2023-03-14,권선구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",4320,2023-03-28
2023-03-14,권선구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",237143,2023-03-28
2023-03-14,권선구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",29500,2023-03-28
2023-03-14,권선구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",9800,2023-03-28
2023-03-14,권선구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",15000,2023-03-28
2023-03-14,권선구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1078,2023-03-28
2023-03-14,권선구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",7130,2023-03-28
2023-03-14,권선구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",20556,2023-03-28
2023-03-14,권선구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",622,2023-03-28
2023-03-14,권선구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",144664,2023-03-28
2023-03-14,권선구,생필품 요금(농산물 8),사과,"상품, 1개",1886,2023-03-28
2023-03-14,권선구,생필품 요금(농산물 8),배,"상품, 1개",2953,2023-03-28
2023-03-14,권선구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",3516,2023-03-28
2023-03-14,권선구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1949,2023-03-28
2023-03-14,권선구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",4572,2023-03-28
2023-03-14,권선구,생필품 요금(농산물 8),상추,"적상추 ,100g",1387,2023-03-28
2023-03-14,권선구,생필품 요금(농산물 8),오이,"다다기오이,1개",1247,2023-03-28
2023-03-14,권선구,생필품 요금(농산물 8),호박,"애호박(중), 1개",2756,2023-03-28
2023-03-14,권선구,축산물(4),쇠고기,"한우불고기(1등급), 600g",33074,2023-03-28
2023-03-14,권선구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",15670,2023-03-28
2023-03-14,권선구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8057,2023-03-28
2023-03-14,권선구,축산물(4),달걀,"10개입, 1판 10개",3974,2023-03-28
2023-03-14,권선구,수산물(4),갈치,"생물(60cm), 1마리",8642,2023-03-28
2023-03-14,권선구,수산물(4),동태,"냉동, 1kg, 1마리",4544,2023-03-28
2023-03-14,권선구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4709,2023-03-28
2023-03-14,권선구,수산물(4),고등어,"자반고등어 30cm,1마리",4946,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),설렁탕,1인분(보통),8922,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",8400,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),비빕밥,1인분(보통),8000,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),갈비탕,1인분(보통),11600,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14500,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),김치찌개,1인분(보통),7100,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),된장찌개,1인분(보통),6950,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",15750,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",14576,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",42656,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,13560,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6200,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),7750,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",21190,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",15357,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8367,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",3986,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",16830,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3680,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4030,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",17690,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,6944,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3722,2023-03-28
2023-03-14,팔달구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2850,2023-03-28
2023-03-14,팔달구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7267,2023-03-28
2023-03-14,팔달구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4000,2023-03-28
2023-03-14,팔달구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8667,2023-03-28
2023-03-14,팔달구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",12100,2023-03-28
2023-03-14,팔달구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",14800,2023-03-28
2023-03-14,팔달구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",44500,2023-03-28
2023-03-14,팔달구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10100,2023-03-28
2023-03-14,팔달구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,170500,2023-03-28
2023-03-14,팔달구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",35714,2023-03-28
2023-03-14,팔달구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-03-28
2023-03-14,팔달구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",13333,2023-03-28
2023-03-14,팔달구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",9250,2023-03-28
2023-03-14,팔달구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",5250,2023-03-28
2023-03-14,팔달구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",163333,2023-03-28
2023-03-14,팔달구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",23400,2023-03-28
2023-03-14,팔달구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",8575,2023-03-28
2023-03-14,팔달구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",14000,2023-03-28
2023-03-14,팔달구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1100,2023-03-28
2023-03-14,팔달구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",6750,2023-03-28
2023-03-14,팔달구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",17500,2023-03-28
2023-03-14,팔달구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",525,2023-03-28
2023-03-14,팔달구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",136754,2023-03-28
2023-03-14,팔달구,생필품 요금(농산물 8),사과,"상품, 1개",2270,2023-03-28
2023-03-14,팔달구,생필품 요금(농산물 8),배,"상품, 1개",3492,2023-03-28
2023-03-14,팔달구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",4326,2023-03-28
2023-03-14,팔달구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1744,2023-03-28
2023-03-14,팔달구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",4359,2023-03-28
2023-03-14,팔달구,생필품 요금(농산물 8),상추,"적상추 ,100g",1697,2023-03-28
2023-03-14,팔달구,생필품 요금(농산물 8),오이,"다다기오이,1개",1227,2023-03-28
2023-03-14,팔달구,생필품 요금(농산물 8),호박,"애호박(중), 1개",2446,2023-03-28
2023-03-14,팔달구,축산물(4),쇠고기,"한우불고기(1등급), 600g",26762,2023-03-28
2023-03-14,팔달구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",15332,2023-03-28
2023-03-14,팔달구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8168,2023-03-28
2023-03-14,팔달구,축산물(4),달걀,"10개입, 1판 10개",3551,2023-03-28
2023-03-14,팔달구,수산물(4),갈치,"생물(60cm), 1마리",7457,2023-03-28
2023-03-14,팔달구,수산물(4),동태,"냉동, 1kg, 1마리",3638,2023-03-28
2023-03-14,팔달구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4139,2023-03-28
2023-03-14,팔달구,수산물(4),고등어,"자반고등어 30cm,1마리",3633,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),설렁탕,1인분(보통),9400,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7800,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),비빕밥,1인분(보통),8150,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),갈비탕,1인분(보통),11900,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14300,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),김치찌개,1인분(보통),8300,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),된장찌개,1인분(보통),7800,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",16050,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",15429,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",46153,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,15322,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6100,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),8000,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",20250,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",16314,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8910,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4044,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",15730,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3440,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4033,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",17300,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,7400,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3600,2023-03-28
2023-03-14,영통구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",3010,2023-03-28
2023-03-14,영통구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7050,2023-03-28
2023-03-14,영통구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4800,2023-03-28
2023-03-14,영통구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8750,2023-03-28
2023-03-14,영통구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",11000,2023-03-28
2023-03-14,영통구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",15500,2023-03-28
2023-03-14,영통구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",45500,2023-03-28
2023-03-14,영통구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),14750,2023-03-28
2023-03-14,영통구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,116787,2023-03-28
2023-03-14,영통구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",47500,2023-03-28
2023-03-14,영통구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-03-28
2023-03-14,영통구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",14333,2023-03-28
2023-03-14,영통구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",4000,2023-03-28
2023-03-14,영통구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",6067,2023-03-28
2023-03-14,영통구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",305500,2023-03-28
2023-03-14,영통구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",26500,2023-03-28
2023-03-14,영통구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",10125,2023-03-28
2023-03-14,영통구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",,2023-03-28
2023-03-14,영통구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1157,2023-03-28
2023-03-14,영통구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",8310,2023-03-28
2023-03-14,영통구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",23778,2023-03-28
2023-03-14,영통구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",578,2023-03-28
2023-03-14,영통구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",153994,2023-03-28
2023-03-14,영통구,생필품 요금(농산물 8),사과,"상품, 1개",1827,2023-03-28
2023-03-14,영통구,생필품 요금(농산물 8),배,"상품, 1개",2922,2023-03-28
2023-03-14,영통구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",3349,2023-03-28
2023-03-14,영통구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1857,2023-03-28
2023-03-14,영통구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",5072,2023-03-28
2023-03-14,영통구,생필품 요금(농산물 8),상추,"적상추 ,100g",1740,2023-03-28
2023-03-14,영통구,생필품 요금(농산물 8),오이,"다다기오이,1개",1250,2023-03-28
2023-03-14,영통구,생필품 요금(농산물 8),호박,"애호박(중), 1개",2508,2023-03-28
2023-03-14,영통구,축산물(4),쇠고기,"한우불고기(1등급), 600g",29058,2023-03-28
2023-03-14,영통구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",14858,2023-03-28
2023-03-14,영통구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8824,2023-03-28
2023-03-14,영통구,축산물(4),달걀,"10개입, 1판 10개",3813,2023-03-28
2023-03-14,영통구,수산물(4),갈치,"생물(60cm), 1마리",6356,2023-03-28
2023-03-14,영통구,수산물(4),동태,"냉동, 1kg, 1마리",4190,2023-03-28
