기준일,시군구명,구분,품목,규격 및 단위,물가동향,데이터기준일자
2023-04-04,영통구,생필품 요금(농산물 8),상추,"적상추 ,100g",1677 ,2023-04-28
2023-04-04,영통구,생필품 요금(농산물 8),오이,"다다기오이,1개",1050 ,2023-04-28
2023-04-04,영통구,생필품 요금(농산물 8),호박,"애호박(중), 1개",2256 ,2023-04-28
2023-04-04,영통구,축산물(4),쇠고기,"한우불고기(1등급), 600g",33611 ,2023-04-28
2023-04-04,영통구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",16474 ,2023-04-28
2023-04-04,영통구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",9023 ,2023-04-28
2023-04-04,영통구,축산물(4),달걀,"10개입, 1판 10개",3984 ,2023-04-28
2023-04-04,영통구,수산물(4),갈치,"생물(60cm), 1마리",7182 ,2023-04-28
2023-04-04,영통구,수산물(4),동태,"냉동, 1kg, 1마리",4654 ,2023-04-28
2023-04-04,영통구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",3573 ,2023-04-28
2023-04-04,영통구,수산물(4),고등어,"자반고등어 30cm,1마리",3667 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),설렁탕,1인분(보통),9063 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7700 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),비빕밥,1인분(보통),7000 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),갈비탕,1인분(보통),13050 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14556 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),김치찌개,1인분(보통),7300 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),된장찌개,1인분(보통),7250 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",13313 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",15010 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",45813 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,14220 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6300 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),8100 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",22690 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",13390 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8570 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",3625 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",13930 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",2990 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),국산차(외식),녹차 1잔,3989 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",16040 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,7950 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,4050 ,2023-04-28
2023-04-14,장안구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2880 ,2023-04-28
2023-04-14,장안구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7100 ,2023-04-28
2023-04-14,장안구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",3900 ,2023-04-28
2023-04-14,장안구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8375 ,2023-04-28
2023-04-14,장안구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",11100 ,2023-04-28
2023-04-14,장안구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",12900 ,2023-04-28
2023-04-14,장안구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",42000 ,2023-04-28
2023-04-14,장안구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10625 ,2023-04-28
2023-04-14,장안구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,,2023-04-28
2023-04-14,장안구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",39167 ,2023-04-28
2023-04-14,장안구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-04-28
2023-04-14,장안구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",14000 ,2023-04-28
2023-04-14,장안구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",9667 ,2023-04-28
2023-04-14,장안구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",4375 ,2023-04-28
2023-04-14,장안구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",221400 ,2023-04-28
2023-04-14,장안구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",27700 ,2023-04-28
2023-04-14,장안구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",9040 ,2023-04-28
2023-04-14,장안구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",12000 ,2023-04-28
2023-04-14,장안구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1110 ,2023-04-28
2023-04-14,장안구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",7570 ,2023-04-28
2023-04-14,장안구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",20778 ,2023-04-28
2023-04-14,장안구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",550 ,2023-04-28
2023-04-14,장안구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",138193 ,2023-04-28
2023-04-14,장안구,생필품 요금(농산물 8),사과,"상품, 1개",1840 ,2023-04-28
2023-04-14,장안구,생필품 요금(농산물 8),배,"상품, 1개",2959 ,2023-04-28
2023-04-14,장안구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",3984 ,2023-04-28
2023-04-14,장안구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1801 ,2023-04-28
2023-04-14,장안구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",4681 ,2023-04-28
2023-04-14,장안구,생필품 요금(농산물 8),상추,"적상추 ,100g",1284 ,2023-04-28
2023-04-14,장안구,생필품 요금(농산물 8),오이,"다다기오이,1개",1066 ,2023-04-28
2023-04-14,장안구,생필품 요금(농산물 8),호박,"애호박(중), 1개",2201 ,2023-04-28
2023-04-14,장안구,축산물(4),쇠고기,"한우불고기(1등급), 600g",30418 ,2023-04-28
2023-04-14,장안구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",14920 ,2023-04-28
2023-04-14,장안구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8625 ,2023-04-28
2023-04-14,장안구,축산물(4),달걀,"10개입, 1판 10개",4076 ,2023-04-28
2023-04-14,장안구,수산물(4),갈치,"생물(60cm), 1마리",9317 ,2023-04-28
2023-04-14,장안구,수산물(4),동태,"냉동, 1kg, 1마리",3200 ,2023-04-28
2023-04-14,장안구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4510 ,2023-04-28
2023-04-14,장안구,수산물(4),고등어,"자반고등어 30cm,1마리",3894 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),설렁탕,1인분(보통),9667 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7100 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),비빕밥,1인분(보통),7550 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),갈비탕,1인분(보통),13400 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14800 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),김치찌개,1인분(보통),7950 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),된장찌개,1인분(보통),7850 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",13556 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",14710 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",35334 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,13936 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6000 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),7900 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",23500 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",16556 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8890 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4130 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",15710 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",2920 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4120 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",16840 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,7790 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3750 ,2023-04-28
2023-04-14,권선구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2850 ,2023-04-28
2023-04-14,권선구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7270 ,2023-04-28
2023-04-14,권선구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4300 ,2023-04-28
2023-04-14,권선구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8556 ,2023-04-28
2023-04-14,권선구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",10900 ,2023-04-28
2023-04-14,권선구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",14600 ,2023-04-28
2023-04-14,권선구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",41400 ,2023-04-28
2023-04-14,권선구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10833 ,2023-04-28
2023-04-14,권선구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,70000 ,2023-04-28
2023-04-14,권선구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",43333 ,2023-04-28
2023-04-14,권선구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-04-28
2023-04-14,권선구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",14667 ,2023-04-28
2023-04-14,권선구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",5333 ,2023-04-28
2023-04-14,권선구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",4480 ,2023-04-28
2023-04-14,권선구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",237143 ,2023-04-28
2023-04-14,권선구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",30000 ,2023-04-28
2023-04-14,권선구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",9800 ,2023-04-28
2023-04-14,권선구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",15000 ,2023-04-28
2023-04-14,권선구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1100 ,2023-04-28
2023-04-14,권선구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",7130 ,2023-04-28
2023-04-14,권선구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",20667 ,2023-04-28
2023-04-14,권선구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",622 ,2023-04-28
2023-04-14,권선구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",143582 ,2023-04-28
2023-04-14,권선구,생필품 요금(농산물 8),사과,"상품, 1개",1908 ,2023-04-28
2023-04-14,권선구,생필품 요금(농산물 8),배,"상품, 1개",3115 ,2023-04-28
2023-04-14,권선구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",3915 ,2023-04-28
2023-04-14,권선구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1747 ,2023-04-28
2023-04-14,권선구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",4349 ,2023-04-28
2023-04-14,권선구,생필품 요금(농산물 8),상추,"적상추 ,100g",1214 ,2023-04-28
2023-04-14,권선구,생필품 요금(농산물 8),오이,"다다기오이,1개",1091 ,2023-04-28
2023-04-14,권선구,생필품 요금(농산물 8),호박,"애호박(중), 1개",1862 ,2023-04-28
2023-04-14,권선구,축산물(4),쇠고기,"한우불고기(1등급), 600g",32708 ,2023-04-28
2023-04-14,권선구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",16103 ,2023-04-28
2023-04-14,권선구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8462 ,2023-04-28
2023-04-14,권선구,축산물(4),달걀,"10개입, 1판 10개",3992 ,2023-04-28
2023-04-14,권선구,수산물(4),갈치,"생물(60cm), 1마리",12141 ,2023-04-28
2023-04-14,권선구,수산물(4),동태,"냉동, 1kg, 1마리",4489 ,2023-04-28
2023-04-14,권선구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4169 ,2023-04-28
2023-04-14,권선구,수산물(4),고등어,"자반고등어 30cm,1마리",4687 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),설렁탕,1인분(보통),8922 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",8400 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),비빕밥,1인분(보통),8000 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),갈비탕,1인분(보통),11600 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14600 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),김치찌개,1인분(보통),7100 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),된장찌개,1인분(보통),6950 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",15750 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",14709 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",42656 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,13760 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6050 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),7700 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",21590 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",15357 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8822 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4057 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",16830 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3680 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4030 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",17690 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,6944 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3778 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2900 ,2023-04-28
2023-04-14,팔달구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7267 ,2023-04-28
2023-04-14,팔달구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4000 ,2023-04-28
2023-04-14,팔달구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8667 ,2023-04-28
2023-04-14,팔달구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",12100 ,2023-04-28
2023-04-14,팔달구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",14800 ,2023-04-28
2023-04-14,팔달구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",44500 ,2023-04-28
2023-04-14,팔달구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10100 ,2023-04-28
2023-04-14,팔달구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,170500 ,2023-04-28
2023-04-14,팔달구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",35714 ,2023-04-28
2023-04-14,팔달구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-04-28
2023-04-14,팔달구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",13333 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",9250 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",5250 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",175667 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",23400 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",8575 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",14000 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1100 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",6750 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",17500 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",525 ,2023-04-28
2023-04-14,팔달구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",135239 ,2023-04-28
2023-04-14,팔달구,생필품 요금(농산물 8),사과,"상품, 1개",2216 ,2023-04-28
2023-04-14,팔달구,생필품 요금(농산물 8),배,"상품, 1개",3518 ,2023-04-28
2023-04-14,팔달구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",4618 ,2023-04-28
2023-04-14,팔달구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1794 ,2023-04-28
2023-04-14,팔달구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",4016 ,2023-04-28
2023-04-14,팔달구,생필품 요금(농산물 8),상추,"적상추 ,100g",1169 ,2023-04-28
2023-04-14,팔달구,생필품 요금(농산물 8),오이,"다다기오이,1개",878 ,2023-04-28
2023-04-14,팔달구,생필품 요금(농산물 8),호박,"애호박(중), 1개",1899 ,2023-04-28
2023-04-14,팔달구,축산물(4),쇠고기,"한우불고기(1등급), 600g",29548 ,2023-04-28
2023-04-14,팔달구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",15946 ,2023-04-28
2023-04-14,팔달구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8318 ,2023-04-28
2023-04-14,팔달구,축산물(4),달걀,"10개입, 1판 10개",3856 ,2023-04-28
2023-04-14,팔달구,수산물(4),갈치,"생물(60cm), 1마리",7646 ,2023-04-28
2023-04-14,팔달구,수산물(4),동태,"냉동, 1kg, 1마리",3306 ,2023-04-28
2023-04-14,팔달구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4220 ,2023-04-28
2023-04-14,팔달구,수산물(4),고등어,"자반고등어 30cm,1마리",3622 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),설렁탕,1인분(보통),9600 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7900 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),비빕밥,1인분(보통),7900 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),갈비탕,1인분(보통),12500 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14300 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),김치찌개,1인분(보통),8300 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),된장찌개,1인분(보통),7900 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",17450 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",15189 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",41209 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,15526 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6000 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),7850 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",20100 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",16314 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",9310 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4611 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",15640 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3270 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4056 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",16800 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,7400 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3650 ,2023-04-28
2023-04-14,영통구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",3090 ,2023-04-28
2023-04-14,영통구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7050 ,2023-04-28
2023-04-14,영통구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4900 ,2023-04-28
2023-04-14,영통구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",9000 ,2023-04-28
2023-04-14,영통구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",12100 ,2023-04-28
2023-04-14,영통구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",16400 ,2023-04-28
2023-04-14,영통구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",45500 ,2023-04-28
2023-04-14,영통구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10333 ,2023-04-28
2023-04-14,영통구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,116787 ,2023-04-28
2023-04-14,영통구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",47500 ,2023-04-28
2023-04-14,영통구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-04-28
2023-04-14,영통구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",14000 ,2023-04-28
2023-04-14,영통구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",4000 ,2023-04-28
2023-04-14,영통구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",6067 ,2023-04-28
2023-04-14,영통구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",305500 ,2023-04-28
2023-04-14,영통구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",26500 ,2023-04-28
2023-04-14,영통구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",10125 ,2023-04-28
2023-04-14,영통구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",,2023-04-28
2023-04-14,영통구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1157 ,2023-04-28
